frame,timestamp_sec,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qpos_29,qpos_30,qpos_31,qpos_32,qpos_33,qpos_34,qpos_35,qpos_36,qpos_37,qpos_38,qpos_39,qpos_40,qpos_41,qpos_42,qpos_43,qpos_44,qpos_45,qpos_46,qpos_47,qpos_48,qpos_49,qpos_50,qpos_51,qpos_52,qpos_53,qpos_54,qpos_55,qpos_56,qpos_57,qpos_58,qpos_59,qpos_60,qpos_61,qpos_62,qpos_63,qpos_64,qpos_65,qpos_66,qpos_67,qpos_68,qpos_69,qpos_70,qpos_71,qpos_72,qpos_73,qpos_74,qpos_75,qpos_76,qpos_77,qpos_78,qpos_79,qpos_80
70,5.833,-0.0018325951,0.0,0.83612365,0.98197263,0.042332534,0.06114862,0.17377724,0.9990284,-6.4838884e-10,4.422264e-09,0.044071045,1.0,0.0,-7.70372e-34,-3.469447e-18,1.0,0.0,-7.70372e-34,-3.469447e-18,0.9891483,-0.009344087,-0.12930463,-0.069127105,0.62593436,0.14029804,0.64685553,-0.41243246,0.8829529,0.3513678,-0.1626743,-0.26546544,-0.9723102,0.063404456,0.058792487,0.2171088,0.31178948,0.7929505,0.78750414,0.76822644,0.81799513,0.55042624,-0.21068344,-0.799272,0.11750598,-0.57036734,-0.660922,0.053494908,-0.48476955,-0.38358423,-0.90958536,0.030086089,0.15688343,0.18560119,0.8219846,1.0960242,1.0850396,1.0034701,0.79728377,-0.5766506,0.015622881,-0.17767553,0.81099653,0.57784534,0.08444137,0.035341695,0.9297969,0.36180472,-0.06114979,0.028909735,0.7599519,-0.5853396,-0.232281,-0.16092302,0.79017526,0.5372382,0.2949389,0.0030414858,0.9169383,0.3981396,-0.020473722,0.017025048
71,5.917,-0.0028567666,0.0,0.83414656,0.97883075,0.072681166,0.07146004,0.17748593,0.9967438,6.038266e-09,-7.856381e-10,0.080633536,1.0,0.0,-5.77779e-34,-2.6020852e-18,1.0,0.0,-5.77779e-34,-2.6020852e-18,0.9808799,-0.04839385,-0.15385482,-0.10890957,0.5996181,0.15091528,0.6304983,-0.46920642,0.8720246,0.36828613,-0.18915759,-0.26107058,-0.9715059,0.09806561,0.047080234,0.21057758,0.31258634,0.7867021,0.7856976,0.7708983,0.8248497,0.5205938,-0.2630421,-0.807994,0.08328607,-0.8544418,-0.3254897,0.29240355,-0.28015307,-0.9052028,-0.2936688,-0.275185,-0.13652728,0.24721944,0.7124506,0.95962197,0.9141845,0.8132439,0.76162034,-0.62155485,-0.0024141963,-0.18329805,0.78497946,0.6098493,0.102520294,0.037157662,0.92983496,0.36179343,-0.06442886,0.019010454,0.7287365,-0.6208626,-0.24084581,-0.15958059,0.77236676,0.55899334,0.3016223,0.000107809974,0.9152398,0.40116197,-0.021086982,0.030992368
72,6.0,-0.0038276617,0.0,0.83220136,0.9752813,0.08871249,0.08337172,0.18440606,0.99508256,3.1989595e-09,4.529775e-09,0.099048786,1.0,0.0,-3.081488e-33,-1.3877788e-17,1.0,0.0,-3.081488e-33,-1.3877788e-17,0.9732806,-0.070963524,-0.17275408,-0.1335855,0.5804345,0.1632924,0.6233132,-0.49790767,0.8802534,0.35840023,-0.20215645,-0.2362965,-0.9675279,0.09061471,0.03959443,0.23261754,0.31353077,0.7811203,0.7849437,0.7702641,0.8286221,0.5062146,-0.29420435,-0.8078697,0.0673585,-0.92198586,-0.15219289,0.31793532,-0.16030128,-0.7895864,-0.47892007,-0.2567611,-0.28506586,0.35052416,0.616143,0.7737861,0.7496447,0.6817089,0.73878163,-0.6453856,-0.022084704,-0.19285055,0.76516736,0.6300243,0.12604417,0.0412446,0.92920226,0.36200812,-0.07296053,0.014494392,0.7129294,-0.6344359,-0.24800892,-0.1664761,0.76110584,0.57206666,0.30568895,-0.0034532647,0.9145128,0.40211272,-0.022362396,0.038362198
73,6.083,-0.005804768,0.0,0.83046937,0.97134304,0.10299302,0.098881416,0.19002007,0.99256027,1.0825865e-08,1.4795695e-09,0.12175447,1.0,0.0,-1.3877788e-17,1.5612511e-17,1.0,0.0,-1.3877788e-17,1.5612511e-17,0.96226674,-0.097215116,-0.19038004,-0.16836692,0.5671962,0.17862307,0.61420107,-0.51878643,0.88333035,0.35246634,-0.21844527,-0.21857879,-0.962576,0.08730865,0.038429793,0.2536687,0.32020956,0.7801868,0.78966624,0.7721365,0.83376074,0.47935966,-0.32769418,-0.8126686,0.048995957,-0.94425416,-0.094850644,0.29621625,-0.10790422,-0.73491734,-0.5344327,-0.23880489,-0.34241837,0.431646,0.6038384,0.68626434,0.6501695,0.62866944,0.7225613,-0.6592006,-0.04145112,-0.20406248,0.7485461,0.6464869,0.14120884,0.042349003,0.9313342,0.35543215,-0.07813908,0.0133749945,0.6986703,-0.64580154,-0.2529103,-0.17560342,0.75444853,0.5825573,0.30231154,-0.006488051,0.91542375,0.39867768,-0.021332415,0.050993584
74,6.167,-0.008603328,0.0,0.8293726,0.966294,0.11615263,0.11247239,0.20033585,0.98880285,6.409029e-09,-1.0983524e-08,0.14922787,1.0,0.0,1.3877788e-17,1.3877788e-17,1.0,0.0,1.3877788e-17,1.3877788e-17,0.9508442,-0.121432796,-0.19844197,-0.20437746,0.56927955,0.19885057,0.61842966,-0.5039087,0.87310857,0.35286525,-0.25931004,-0.21430321,-0.9493287,0.075872876,0.019025603,0.3043949,0.324095,0.7810465,0.7960169,0.7778536,0.84486413,0.44912457,-0.3667393,-0.8145753,0.016015384,-0.9578038,-0.06923574,0.2687493,-0.074780926,-0.6944615,-0.5657514,-0.22256598,-0.38485444,0.44261304,0.6020831,0.63755596,0.59742635,0.5784756,0.7201778,-0.655678,-0.061800923,-0.21819939,0.75424445,0.63537747,0.15969831,0.043671235,0.9319474,0.35221413,-0.0856605,0.009029703,0.6995667,-0.64283884,-0.24742547,-0.19011895,0.76496506,0.577602,0.2847711,-0.010475913,0.9149736,0.39830318,-0.015762325,0.062685266
75,6.25,-0.010938131,0.0,0.8284432,0.9632871,0.11011869,0.12591322,0.20999442,0.9847693,7.931797e-09,-3.3591439e-09,0.17386632,1.0,0.0,-7.70372e-34,-3.469447e-18,1.0,0.0,-7.70372e-34,-3.469447e-18,0.9376084,-0.122577846,-0.21058498,-0.2480305,0.57179046,0.22858264,0.6199258,-0.48631027,0.87231594,0.34922397,-0.26607668,-0.21519937,-0.9417706,0.04849562,0.017596375,0.33227494,0.32491386,0.7851315,0.8008489,0.7807729,0.8517784,0.41333443,-0.39104825,-0.82119036,-0.04338554,-0.9639579,-0.04960355,0.25730896,-0.04600758,-0.65345263,-0.59571034,-0.19976881,-0.42216262,0.44701532,0.60697365,0.61884445,0.5769339,0.5468908,0.72106504,-0.64773536,-0.079522096,-0.23276675,0.7588914,0.6252242,0.17621633,0.046112888,0.9290849,0.3583639,-0.091103815,0.0087559065,0.69603515,-0.6425244,-0.24393074,-0.20783469,0.7678461,0.58084154,0.269911,-0.013546987,0.91126287,0.40445688,-0.00656355,0.07727575
76,6.333,-0.012890575,0.0,0.8278204,0.9603371,0.10415331,0.13794757,0.21880403,0.98116875,3.0883482e-09,1.0956362e-08,0.19315265,1.0,0.0,4.622232e-33,2.2551405e-17,1.0,0.0,4.622232e-33,2.2551405e-17,0.9268153,-0.12225103,-0.21995993,-0.27872166,0.5816823,0.2519962,0.62143934,-0.4603876,0.86810255,0.34420907,-0.2842948,-0.21701273,-0.92973036,0.022809293,0.00903659,0.36742282,0.3250124,0.790454,0.808809,0.78700453,0.8579884,0.38937932,-0.40932453,-0.8204559,-0.0876887,-0.96575695,-0.049918152,0.25191215,-0.0369047,-0.62905574,-0.6073832,-0.19825196,-0.44279873,0.45601416,0.6098694,0.6151408,0.56690395,0.5343788,0.7215026,-0.64025116,-0.09459761,-0.24609704,0.76329035,0.6162899,0.1880685,0.04695542,0.92688584,0.3633869,-0.0929431,0.013934546,0.69426554,-0.63974476,-0.24213119,-0.22381784,0.77270466,0.58017766,0.2570051,-0.016425338,0.9087421,0.40803346,0.0018374381,0.08771045
77,6.417,-0.0137360515,0.0,0.8273177,0.9578674,0.10272637,0.14448807,0.22596574,0.97899723,-1.664074e-09,-1.1517311e-08,0.20387346,1.0,0.0,-1.540744e-33,-6.938894e-18,1.0,0.0,-1.540744e-33,-6.938894e-18,0.9225055,-0.1235675,-0.2228032,-0.2899542,0.5924281,0.26390105,0.6236642,-0.43638074,0.86772174,0.34104714,-0.28329772,-0.22469586,-0.92019314,0.004284161,0.009229247,0.39133242,0.32507628,0.793409,0.81510633,0.7896463,0.85980856,0.37874115,-0.42241317,-0.8166726,-0.10567928,-0.9674044,-0.05294265,0.24502128,-0.035921305,-0.62692094,-0.6029469,-0.19799179,-0.45191196,0.45470417,0.60971653,0.6162908,0.56697696,0.5352204,0.71949226,-0.63794005,-0.10148368,-0.25507733,0.76528186,0.6112806,0.19582473,0.048294414,0.92546487,0.3661552,-0.09491983,0.020864317,0.693319,-0.6401746,-0.23277715,-0.23515947,0.776992,0.5817109,0.23981485,-0.019613897,0.9089518,0.4066405,0.009858928,0.0913943
78,6.5,-0.014960156,0.0,0.82701826,0.9546826,0.10710404,0.15043576,0.23340727,0.97737277,-1.6814534e-08,-1.1254885e-08,0.21152425,1.0,0.0,3.081488e-33,1.7347235e-17,1.0,0.0,3.081488e-33,1.7347235e-17,0.92054915,-0.13607363,-0.22229739,-0.29095885,0.5966943,0.27069157,0.62135917,-0.429645,0.87219864,0.3269489,-0.29081583,-0.21863234,-0.90696776,-0.0078035463,0.0028109406,0.4211184,0.32844895,0.79655653,0.82372797,0.79415214,0.86395484,0.37016803,-0.43687037,-0.81228834,-0.11093942,-0.9691801,-0.036260635,0.2424537,-0.024317252,-0.61026263,-0.6139779,-0.18741882,-0.46420345,0.45460075,0.6104671,0.6131226,0.56609917,0.5402098,0.7145737,-0.6390001,-0.10853025,-0.26321957,0.766673,0.60682184,0.20389259,0.049066667,0.9230361,0.37125057,-0.096411005,0.02970368,0.6864437,-0.64608234,-0.22756544,-0.2441038,0.7762693,0.5864484,0.23012765,-0.022923835,0.909315,0.40627202,0.015410192,0.088610515
79,6.583,-0.015850447,0.0,0.8268131,0.95317864,0.10841842,0.15260208,0.2375048,0.9772762,4.2129883e-10,3.79134e-09,0.21196993,1.0,0.0,-1.3877788e-17,-1.7347235e-17,1.0,0.0,-1.3877788e-17,-1.7347235e-17,0.9207553,-0.13921142,-0.21998946,-0.290576,0.5952963,0.27371413,0.6195834,-0.4322259,0.8780693,0.3330194,-0.2596159,-0.22514874,-0.9121596,-0.016224349,0.027008155,0.4086223,0.32880116,0.8007626,0.8298738,0.7989357,0.8690635,0.37554312,-0.443502,-0.80820477,-0.09528081,-0.9704329,-0.01919581,0.23987208,-0.018787349,-0.6179066,-0.6024266,-0.18247208,-0.47114503,0.46091238,0.61377233,0.6197652,0.57217944,0.54147226,0.7123368,-0.63937455,-0.11126708,-0.26720056,0.76318234,0.6103056,0.20685247,0.047872886,0.9251317,0.36565968,-0.09586316,0.035137516,0.6816633,-0.6507026,-0.22392073,-0.24855752,0.7725187,0.5924401,0.22724755,-0.024250565,0.90959936,0.4059211,0.01689301,0.08701563
80,6.667,-0.016237333,0.0,0.82682127,0.9526737,0.10813438,0.15220608,0.23990235,0.9771221,-5.562665e-09,2.883666e-09,0.2126789,1.0,0.0,1.3877788e-17,-2.0816682e-17,1.0,0.0,1.3877788e-17,-2.0816682e-17,0.9215549,-0.13955742,-0.21663785,-0.2903934,0.5950731,0.27563852,0.61825806,-0.43320704,0.878702,0.3370223,-0.24776906,-0.23002021,-0.9142857,-0.015820296,0.030806514,0.4035868,0.33152533,0.80522245,0.83589506,0.8013357,0.87188345,0.37776706,-0.4465022,-0.8059473,-0.09152485,-0.970773,-0.012379167,0.23913245,-0.01619563,-0.6258217,-0.59552956,-0.18007833,-0.4703866,0.46449107,0.61442363,0.6245931,0.57730913,0.538972,0.7125086,-0.63825107,-0.1134144,-0.26852235,0.7627945,0.6086946,0.21270497,0.048908032,0.92566115,0.3632968,-0.09835385,0.038643863,0.6816529,-0.65151316,-0.21893416,-0.25089395,0.77338326,0.5930823,0.22251144,-0.024907127,0.91113317,0.4028198,0.018612595,0.08500643
81,6.75,-0.016365224,0.0,0.82688385,0.95273197,0.10936077,0.1498122,0.24062061,0.97790587,2.3548488e-09,-8.209221e-11,0.20904571,1.0,0.0,-1.3877788e-17,1.3877788e-17,1.0,0.0,-1.3877788e-17,1.3877788e-17,0.923191,-0.13800576,-0.21386111,-0.28798646,0.5919823,0.27311802,0.6170229,-0.44073373,0.8770657,0.34001654,-0.24868815,-0.23086509,-0.91858596,-0.000741031,0.028081985,0.39422163,0.33430627,0.809233,0.8404669,0.80100757,0.87549573,0.38136464,-0.4454785,-0.8058037,-0.08240316,-0.97128594,-0.018229976,0.2362153,-0.021764062,-0.64427614,-0.5944321,-0.18755305,-0.4431507,0.4771626,0.60790706,0.61170423,0.5662272,0.5259385,0.71280724,-0.6390139,-0.10812949,-0.2680954,0.7627877,0.6103893,0.20805417,0.04788802,0.9276776,0.35865933,-0.09664204,0.03792295,0.68160796,-0.65220547,-0.2184623,-0.24962536,0.7720908,0.5935709,0.2257276,-0.024422359,0.9119561,0.40102404,0.017002644,0.08501055
82,6.833,-0.016310185,0.0,0.8270059,0.95357126,0.10770945,0.14478882,0.24111566,0.9796081,-4.5545695e-10,-7.944513e-09,0.20091769,1.0,0.0,-3.081488e-33,-1.3877788e-17,1.0,0.0,-3.081488e-33,-1.3877788e-17,0.92636704,-0.131095,-0.21542989,-0.27972877,0.5840177,0.26944804,0.6125105,-0.4595127,0.8824688,0.3420608,-0.22559617,-0.23097526,-0.9280303,0.006932845,0.053341065,0.36860058,0.334295,0.81183153,0.8437433,0.8016963,0.88084114,0.38388014,-0.43945754,-0.8089964,-0.07097841,-0.9721165,-0.0199947,0.23232442,-0.02480207,-0.6802377,-0.5889305,-0.18474856,-0.39535496,0.47458413,0.6033498,0.5871109,0.5493187,0.48163807,0.71543133,-0.63768053,-0.10373819,-0.2660075,0.763906,0.6090709,0.20780192,0.047943763,0.92796427,0.35841537,-0.0971929,0.031213704,0.68760794,-0.64643216,-0.2195526,-0.2472194,0.77699775,0.58494055,0.23156504,-0.022286873,0.90931875,0.40702042,0.013997386,0.08531014
83,6.917,-0.015875034,0.0,0.82794183,0.95519954,0.12123305,0.13039574,0.23641774,0.98576355,7.508913e-09,-1.0591035e-08,0.16813757,1.0,0.0,1.540744e-33,2.0816682e-17,1.0,0.0,1.540744e-33,2.0816682e-17,0.9356581,-0.13077934,-0.20836401,-0.25303182,0.57981646,0.23773506,0.62510526,-0.4653368,0.8824048,0.3446145,-0.22450982,-0.2284687,-0.9356765,0.023966853,0.05408355,0.34786487,0.3347409,0.8177066,0.8533636,0.80325013,0.8859043,0.41522032,-0.4118612,-0.80932266,-0.05439935,-0.9659034,-0.04911283,0.25019646,-0.04494818,-0.6867616,-0.58240664,-0.21723302,-0.37679014,0.40575755,0.57795036,0.58294874,0.5476509,0.45980942,0.71326697,-0.6468071,-0.094756946,-0.2528081,0.7639031,0.60929257,0.20730461,0.0473235,0.9283758,0.35783395,-0.09801218,0.021607628,0.69599485,-0.6415941,-0.22455865,-0.2313472,0.78601944,0.5669496,0.24569272,-0.01940853,0.90647054,0.41314626,0.0077013345,0.08695954
84,7.0,-0.016864082,0.0,0.8287473,0.9579376,0.1223967,0.11668628,0.23185973,0.9906498,1.6698577e-08,-2.2521782e-08,0.13642944,1.0,0.0,1.3877788e-17,3.469447e-18,1.0,0.0,1.3877788e-17,3.469447e-18,0.9461814,-0.11890904,-0.20762862,-0.21792588,0.5714024,0.2140573,0.63084537,-0.47928378,0.87159216,0.36613992,-0.22475961,-0.23611817,-0.9361707,0.11135458,0.097529314,0.3188614,0.35543287,0.8317581,0.8578595,0.8056995,0.88887036,0.4458878,-0.3789232,-0.8092264,-0.0524776,-0.95565635,-0.06258919,0.2823218,-0.05565897,-0.68287796,-0.5885253,-0.23872945,-0.36100402,0.34557456,0.55676776,0.58540565,0.55369264,0.44859383,0.7082889,-0.6580477,-0.08612832,-0.24058665,0.75373,0.6199446,0.2123614,0.04962277,0.92552143,0.36461794,-0.10181967,0.009829821,0.69931865,-0.63782126,-0.23942357,-0.21636501,0.7800894,0.55753535,0.28368983,-0.0116201155,0.90230125,0.42256474,-0.010278225,0.0847695
85,7.083,-0.020799104,0.0,0.829562,0.9601126,0.11032773,0.112835795,0.23082405,0.99607855,7.0151183e-09,-3.841756e-09,0.08847317,1.0,0.0,2.311116e-33,1.2143064e-17,1.0,0.0,2.311116e-33,1.2143064e-17,0.9528981,-0.08772377,-0.21797922,-0.19176759,0.59750575,0.1854572,0.6278122,-0.46308136,0.86983865,0.37648234,-0.1856604,-0.25917563,-0.90844023,0.20153514,0.1251711,0.3441688,0.40502882,0.8445285,0.8581764,0.82471955,0.8807858,0.49221867,-0.32683134,-0.8043817,-0.062226493,-0.92887366,-0.12881891,0.328999,-0.11117125,-0.7531363,-0.56115335,-0.23710601,-0.24834137,0.38739237,0.51594085,0.55945814,0.52779174,0.44071078,0.71282303,-0.65264803,-0.099742636,-0.23661223,0.7525308,0.6128665,0.23502749,0.053423043,0.9188129,0.37913924,-0.107089065,0.023839151,0.7082611,-0.6161511,-0.27207386,-0.21142344,0.77558684,0.5340443,0.33654287,-0.00076725223,0.8911658,0.44275248,-0.033586204,0.09308981
86,7.167,-0.026440121,0.0,0.8301343,0.9637586,0.08657579,0.10645145,0.22878404,0.9997518,3.578302e-10,1.1706948e-08,0.0222796,1.0,0.0,-3.85186e-34,-5.2041704e-18,1.0,0.0,-3.85186e-34,-5.2041704e-18,0.96397036,-0.04550217,-0.20999716,-0.15681793,0.6271594,0.15415893,0.63878626,-0.41816056,0.8648048,0.38347492,-0.17972285,-0.26973936,-0.942976,-0.04671368,0.11939665,0.3071783,0.35027596,0.78578955,0.81542754,0.7988148,0.8185176,0.56573904,-0.24973343,-0.78308904,-0.06590937,-0.8750579,-0.22612837,0.36854997,-0.21750991,-0.83801603,-0.47702828,-0.22006764,-0.14745627,0.4491476,0.4853981,0.54472333,0.50278133,0.44186327,0.72258824,-0.64300287,-0.09909233,-0.2336542,0.75736713,0.60458994,0.24008493,0.056791253,0.9116993,0.39495283,-0.10556591,0.040895846,0.73028326,-0.5766629,-0.30000338,-0.21010524,0.7737349,0.5082918,0.37809578,0.004162313,0.88583875,0.44912457,-0.05019279,0.10515448
87,7.25,-0.02717386,0.0,0.83083826,0.97078264,0.064751945,0.08252478,0.21581915,0.99992204,-6.05145e-09,-1.3581153e-08,-0.012488732,1.0,0.0,9.62965e-35,8.6736174e-19,1.0,0.0,9.62965e-35,8.6736174e-19,0.97693706,-0.018005995,-0.17237954,-0.124719895,0.6379773,0.12847501,0.6600659,-0.37522283,0.86090994,0.38734135,-0.16917516,-0.2831617,-0.94314754,-0.08977703,0.098282374,0.3045544,0.29879838,0.73264843,0.777531,0.77527714,0.7722517,0.64490235,-0.19144244,-0.7375063,-0.059457578,-0.8232426,-0.27308023,0.39514673,-0.30258536,-0.8607783,-0.39124382,-0.2643449,-0.19002838,0.4006665,0.48527774,0.5680778,0.57859045,0.48700643,0.73830605,-0.63622516,-0.06645578,-0.2137881,0.7471618,0.6267915,0.21452072,0.05350242,0.917045,0.38553852,-0.099631004,0.021497674,0.7545335,-0.5577355,-0.2848379,-0.19615717,0.77187437,0.51150984,0.37754756,0.0050481455,0.8889513,0.43868154,-0.0517941,0.12100179
88,7.333,-0.026408501,0.0,0.832146,0.9740858,0.06545858,0.06741063,0.20573711,0.999553,-1.0751825e-09,4.4863318e-09,-0.029894812,1.0,0.0,-7.70372e-34,-3.469447e-18,1.0,0.0,-7.70372e-34,-3.469447e-18,0.98424256,-0.021286208,-0.14834155,-0.09385223,0.64967465,0.10290024,0.66734827,-0.34925738,0.85473686,0.3938473,-0.14158143,-0.30702433,-0.9445984,-0.11328234,0.09727374,0.29229918,0.2687527,0.6973355,0.75225633,0.76021636,0.7442166,0.68140954,-0.16895051,-0.7107032,-0.045141734,-0.7886146,-0.34491995,0.32041758,-0.39553747,-0.9426499,-0.081625074,-0.26786256,-0.18165398,0.33818406,0.5846123,0.63856256,0.6397938,0.5698267,0.7427259,-0.6385,-0.034220673,-0.1987586,0.75596076,0.6288072,0.17582063,0.04703119,0.9201516,0.3812807,-0.08373879,0.030559488,0.75354314,-0.57021314,-0.2730054,-0.18027125,0.77796894,0.5045859,0.37413555,0.013415183,0.89467406,0.42784166,-0.053073544,0.117017284
89,7.417,-0.025383813,0.0,0.8336417,0.9769143,0.06790818,0.052456133,0.1956407,0.9993038,1.1651841e-09,6.691799e-09,-0.037307758,1.0,0.0,-2.311116e-33,-9.97466e-18,1.0,0.0,-2.311116e-33,-9.97466e-18,0.98868614,-0.03962458,-0.12783088,-0.067740984,0.645764,0.08556781,0.68132955,-0.33385187,0.8507328,0.3992735,-0.1364636,-0.31338802,-0.944383,-0.12303041,0.09541028,0.28965694,0.25394702,0.6764487,0.7372227,0.75162184,0.7285167,0.705009,-0.15720536,-0.6908388,-0.031474087,-0.7856885,-0.35524797,0.28487837,-0.41873226,-0.9387018,-0.12608406,-0.26131946,-0.18615542,0.3168216,0.67869467,0.7010353,0.6920027,0.6322522,0.7518626,-0.63284713,0.0048380066,-0.18488847,0.77624494,0.6171416,0.123404086,0.03676238,0.9239089,0.37492892,-0.062231567,0.044135164,0.75592214,-0.5785719,-0.25841865,-0.16448735,0.79357487,0.49554268,0.3528639,0.012783657,0.90057427,0.42222816,-0.03936721,0.09560103
90,7.5,-0.02368591,0.0,0.8354125,0.9794222,0.07405898,0.03273197,0.18486749,0.9990223,1.120404e-08,-3.9441325e-10,-0.04420852,1.0,0.0,-9.62965e-35,-4.3368087e-19,1.0,0.0,-9.62965e-35,-4.3368087e-19,0.9924297,-0.056589797,-0.10352708,-0.03410462,0.64451295,0.06365674,0.69598067,-0.3100997,0.84252465,0.40809396,-0.11693035,-0.33157033,-0.94459116,-0.13687363,0.10215419,0.28031716,0.24710105,0.66482913,0.72881883,0.7469772,0.72009355,0.7140997,-0.1498589,-0.6836131,-0.016643323,-0.7809173,-0.37732536,0.2445029,-0.43360358,-0.94965094,-0.15727209,-0.21065739,-0.17044647,0.3259159,0.60101944,0.63083446,0.642733,0.59139895,0.7695844,-0.6142363,0.04327131,-0.16905981,0.80014616,0.5948964,0.0724619,0.024771811,0.93108284,0.359589,-0.04191102,0.04498864,0.77063745,-0.5747623,-0.23267022,-0.14707406,0.8198985,0.47648078,0.3172911,0.007672026,0.9013037,0.42626083,-0.02018189,0.07447199
91,7.583,-0.022265572,0.0,0.8373827,0.9800933,0.084481604,0.012877644,0.17920426,0.99933505,-1.3276904e-08,1.1518348e-09,-0.036462136,1.0,0.0,-3.85186e-34,-2.3852448e-18,1.0,0.0,-3.85186e-34,-2.3852448e-18,0.9939596,-0.0749791,-0.07901098,-0.013403978,0.64213806,0.052854545,0.70725316,-0.2909606,0.85705745,0.38730735,-0.07592421,-0.3311813,-0.9631254,-0.1375233,0.07556414,0.21855639,0.25959283,0.67136675,0.7060019,0.70969164,0.6776254,0.712613,-0.1597071,-0.682943,-0.016287355,-0.7866476,-0.39038628,0.21666689,-0.42642647,-0.91701823,-0.24431467,-0.19795045,-0.24536403,0.3318809,0.59203297,0.6035768,0.6039207,0.55049133,0.78072,-0.6003808,0.07336248,-0.15696222,0.81634796,0.5760062,0.039024837,0.016432049,0.9338241,0.35409084,-0.027593872,0.04278734,0.77896065,-0.57507825,-0.21253182,-0.1316647,0.83546376,0.463554,0.29515088,0.001988507,0.89928925,0.4336527,-0.0051701074,0.056545738
92,7.667,-0.02219862,0.0,0.83877283,0.9799844,0.090449564,0.0018004457,0.17733066,0.99950457,-4.6911732e-09,4.9068114e-09,-0.03147437,1.0,0.0,7.70372e-34,1.1655173e-17,1.0,0.0,7.70372e-34,1.1655173e-17,0.9937965,-0.086549655,-0.06863153,-0.012934138,0.6399263,0.048700914,0.7137145,-0.2805961,0.8847126,0.34850627,-0.035641182,-0.30750084,-0.95741844,-0.17740622,0.0821759,0.2124244,0.27852115,0.68109876,0.6878258,0.6791458,0.6429615,0.711565,-0.16659942,-0.68238974,-0.016250202,-0.79371935,-0.39121535,0.20900017,-0.416268,-0.9018341,-0.2863496,-0.17570402,-0.27171192,0.32785207,0.60365105,0.5982765,0.5809957,0.5371433,0.7842921,-0.59563744,0.08559677,-0.15091427,0.8219583,0.56864303,0.02906153,0.01360664,0.9350642,0.35171735,-0.022861145,0.03777907,0.7809488,-0.5778449,-0.20226341,-0.123708,0.841244,0.46185517,0.28103036,-0.0045031942,0.9005273,0.43256667,0.007653922,0.043336328
93,7.75,-0.02257085,0.0,0.83957493,0.98003113,0.09305272,-0.0068142326,0.17559525,0.9995183,2.259972e-09,2.8034606e-09,-0.031036248,1.0,0.0,-1.540744e-33,-9.81203e-18,1.0,0.0,-1.540744e-33,-9.81203e-18,0.9935346,-0.09410984,-0.062005043,-0.013697008,0.636085,0.045116886,0.72220033,-0.26793113,0.8924597,0.33711147,-0.026694994,-0.29859495,-0.9548631,-0.19040243,0.08246825,0.21256149,0.29346186,0.68873733,0.6761644,0.6604924,0.62097925,0.7149384,-0.16768135,-0.678636,-0.014115321,-0.7998398,-0.38950124,0.19919032,-0.41093588,-0.8890008,-0.31362268,-0.17206977,-0.28585044,0.3321514,0.595715,0.59755516,0.55989736,0.51798254,0.78803194,-0.5901596,0.09656802,-0.14625974,0.825606,0.5638297,0.018736273,0.010941471,0.93680996,0.3477718,-0.018063163,0.033401337,0.7826712,-0.57912964,-0.19543,-0.11765109,0.84293926,0.46253213,0.27468592,-0.008064664,0.9026148,0.42867655,0.013970627,0.036438644
94,7.833,-0.023806334,0.0,0.8398623,0.9801796,0.09477601,-0.013062764,0.17347863,0.99950796,-3.771514e-09,1.7541772e-09,-0.0313653,1.0,0.0,2.311116e-33,1.2793586e-17,1.0,0.0,2.311116e-33,1.2793586e-17,0.9933152,-0.099339426,-0.05782387,-0.010626246,0.63624144,0.0409976,0.7257384,-0.25849527,0.8950747,0.331865,-0.017743532,-0.29730797,-0.9531597,-0.19804348,0.08408871,0.2125898,0.30314776,0.69367373,0.6693619,0.6503717,0.6083684,0.7150505,-0.1674305,-0.6786481,-0.010320581,-0.7996382,-0.3935499,0.19422437,-0.40984648,-0.8880345,-0.32191008,-0.1709055,-0.28028533,0.33070853,0.5892715,0.60136783,0.5460639,0.49265653,0.78733844,-0.5918989,0.09927796,-0.14105958,0.81925875,0.5730089,0.019269448,0.010224127,0.93909425,0.3423718,-0.017215028,0.024233067,0.7800319,-0.58531916,-0.19092906,-0.11179328,0.83926153,0.47303423,0.26773003,-0.0141180055,0.9056052,0.42271218,0.022386428,0.026315881
