frame,timestamp_ms,vrm_bone,rot_x,rot_y,rot_z,rot_w
77,6417,leftHand,0.00428,0.39133,-0.00923,-0.92019
77,6417,rightUpperArm,-0.42241,-0.10568,0.81667,0.37874
77,6417,rightLowerArm,-0.05294,-0.03592,-0.24502,-0.9674
77,6417,rightHand,-0.60295,-0.45191,0.19799,-0.62692
77,6417,leftUpperLeg,-0.63794,-0.25508,0.10148,0.71949
77,6417,leftLowerLeg,0.61128,0.04829,-0.19582,0.76528
77,6417,leftFoot,0.36616,0.02086,0.09492,0.92546
77,6417,rightUpperLeg,-0.64017,-0.23516,0.23278,0.69332
77,6417,rightLowerLeg,0.58171,-0.01961,-0.23981,0.77699
77,6417,rightFoot,0.40664,0.09139,-0.00986,0.90895
78,6500,hips,0.1071,0.23341,-0.15044,0.95468
78,6500,spine,-0.0,0.21152,0.0,0.97737
78,6500,chest,0.0,0.0,0.0,1.0
78,6500,neck,0.0,0.0,0.0,1.0
78,6500,head,-0.13607,-0.29096,0.2223,0.92055
78,6500,leftUpperArm,0.27069,-0.42965,-0.62136,0.59669
78,6500,leftLowerArm,0.32695,-0.21863,0.29082,0.8722
78,6500,leftHand,-0.0078,0.42112,-0.00281,-0.90697
78,6500,rightUpperArm,-0.43687,-0.11094,0.81229,0.37017
78,6500,rightLowerArm,-0.03626,-0.02432,-0.24245,-0.96918
78,6500,rightHand,-0.61398,-0.4642,0.18742,-0.61026
78,6500,leftUpperLeg,-0.639,-0.26322,0.10853,0.71457
78,6500,leftLowerLeg,0.60682,0.04907,-0.20389,0.76667
78,6500,leftFoot,0.37125,0.0297,0.09641,0.92304
78,6500,rightUpperLeg,-0.64608,-0.2441,0.22757,0.68644
78,6500,rightLowerLeg,0.58645,-0.02292,-0.23013,0.77627
78,6500,rightFoot,0.40627,0.08861,-0.01541,0.90931
79,6583,hips,0.10842,0.2375,-0.1526,0.95318
79,6583,spine,0.0,0.21197,-0.0,0.97728
79,6583,chest,0.0,-0.0,0.0,1.0
79,6583,neck,0.0,-0.0,0.0,1.0
79,6583,head,-0.13921,-0.29058,0.21999,0.92076
79,6583,leftUpperArm,0.27371,-0.43223,-0.61958,0.5953
79,6583,leftLowerArm,0.33302,-0.22515,0.25962,0.87807
79,6583,leftHand,-0.01622,0.40862,-0.02701,-0.91216
79,6583,rightUpperArm,-0.4435,-0.09528,0.8082,0.37554
79,6583,rightLowerArm,-0.0192,-0.01879,-0.23987,-0.97043
79,6583,rightHand,-0.60243,-0.47115,0.18247,-0.61791
79,6583,leftUpperLeg,-0.63937,-0.2672,0.11127,0.71234
79,6583,leftLowerLeg,0.61031,0.04787,-0.20685,0.76318
79,6583,leftFoot,0.36566,0.03514,0.09586,0.92513
79,6583,rightUpperLeg,-0.6507,-0.24856,0.22392,0.68166
79,6583,rightLowerLeg,0.59244,-0.02425,-0.22725,0.77252
79,6583,rightFoot,0.40592,0.08702,-0.01689,0.9096
80,6667,hips,0.10813,0.2399,-0.15221,0.95267
80,6667,spine,-0.0,0.21268,-0.0,0.97712
80,6667,chest,0.0,-0.0,-0.0,1.0
80,6667,neck,0.0,-0.0,-0.0,1.0
80,6667,head,-0.13956,-0.29039,0.21664,0.92155
80,6667,leftUpperArm,0.27564,-0.43321,-0.61826,0.59507
80,6667,leftLowerArm,0.33702,-0.23002,0.24777,0.8787
80,6667,leftHand,-0.01582,0.40359,-0.03081,-0.91429
80,6667,rightUpperArm,-0.4465,-0.09152,0.80595,0.37777
80,6667,rightLowerArm,-0.01238,-0.0162,-0.23913,-0.97077
80,6667,rightHand,-0.59553,-0.47039,0.18008,-0.62582
80,6667,leftUpperLeg,-0.63825,-0.26852,0.11341,0.71251
80,6667,leftLowerLeg,0.60869,0.04891,-0.2127,0.76279
80,6667,leftFoot,0.3633,0.03864,0.09835,0.92566
80,6667,rightUpperLeg,-0.65151,-0.25089,0.21893,0.68165
80,6667,rightLowerLeg,0.59308,-0.02491,-0.22251,0.77338
80,6667,rightFoot,0.40282,0.08501,-0.01861,0.91113
81,6750,hips,0.10936,0.24062,-0.14981,0.95273
81,6750,spine,0.0,0.20905,0.0,0.97791
81,6750,chest,0.0,0.0,0.0,1.0
81,6750,neck,0.0,0.0,0.0,1.0
81,6750,head,-0.13801,-0.28799,0.21386,0.92319
81,6750,leftUpperArm,0.27312,-0.44073,-0.61702,0.59198
81,6750,leftLowerArm,0.34002,-0.23087,0.24869,0.87707
81,6750,leftHand,-0.00074,0.39422,-0.02808,-0.91859
81,6750,rightUpperArm,-0.44548,-0.0824,0.8058,0.38136
81,6750,rightLowerArm,-0.01823,-0.02176,-0.23622,-0.97129
81,6750,rightHand,-0.59443,-0.44315,0.18755,-0.64428
81,6750,leftUpperLeg,-0.63901,-0.2681,0.10813,0.71281
81,6750,leftLowerLeg,0.61039,0.04789,-0.20805,0.76279
81,6750,leftFoot,0.35866,0.03792,0.09664,0.92768
81,6750,rightUpperLeg,-0.65221,-0.24963,0.21846,0.68161
81,6750,rightLowerLeg,0.59357,-0.02442,-0.22573,0.77209
81,6750,rightFoot,0.40102,0.08501,-0.017,0.91196
82,6833,hips,0.10771,0.24112,-0.14479,0.95357
82,6833,spine,-0.0,0.20092,0.0,0.97961
82,6833,chest,0.0,-0.0,0.0,1.0
82,6833,neck,0.0,-0.0,0.0,1.0
82,6833,head,-0.1311,-0.27973,0.21543,0.92637
82,6833,leftUpperArm,0.26945,-0.45951,-0.61251,0.58402
82,6833,leftLowerArm,0.34206,-0.23098,0.2256,0.88247
82,6833,leftHand,0.00693,0.3686,-0.05334,-0.92803
82,6833,rightUpperArm,-0.43946,-0.07098,0.809,0.38388
82,6833,rightLowerArm,-0.01999,-0.0248,-0.23232,-0.97212
82,6833,rightHand,-0.58893,-0.39535,0.18475,-0.68024
82,6833,leftUpperLeg,-0.63768,-0.26601,0.10374,0.71543
82,6833,leftLowerLeg,0.60907,0.04794,-0.2078,0.76391
82,6833,leftFoot,0.35842,0.03121,0.09719,0.92796
82,6833,rightUpperLeg,-0.64643,-0.24722,0.21955,0.68761
82,6833,rightLowerLeg,0.58494,-0.02229,-0.23157,0.777
82,6833,rightFoot,0.40702,0.08531,-0.014,0.90932
83,6917,hips,0.12123,0.23642,-0.1304,0.9552
83,6917,spine,0.0,0.16814,0.0,0.98576
83,6917,chest,0.0,0.0,0.0,1.0
83,6917,neck,0.0,0.0,0.0,1.0
83,6917,head,-0.13078,-0.25303,0.20836,0.93566
83,6917,leftUpperArm,0.23774,-0.46534,-0.62511,0.57982
83,6917,leftLowerArm,0.34461,-0.22847,0.22451,0.8824
83,6917,leftHand,0.02397,0.34786,-0.05408,-0.93568
83,6917,rightUpperArm,-0.41186,-0.0544,0.80932,0.41522
83,6917,rightLowerArm,-0.04911,-0.04495,-0.2502,-0.9659
83,6917,rightHand,-0.58241,-0.37679,0.21723,-0.68676
83,6917,leftUpperLeg,-0.64681,-0.25281,0.09476,0.71327
83,6917,leftLowerLeg,0.60929,0.04732,-0.2073,0.7639
83,6917,leftFoot,0.35783,0.02161,0.09801,0.92838
83,6917,rightUpperLeg,-0.64159,-0.23135,0.22456,0.69599
83,6917,rightLowerLeg,0.56695,-0.01941,-0.24569,0.78602
83,6917,rightFoot,0.41315,0.08696,-0.0077,0.90647
84,7000,hips,0.1224,0.23186,-0.11669,0.95794
84,7000,spine,0.0,0.13643,0.0,0.99065
84,7000,chest,0.0,0.0,-0.0,1.0
84,7000,neck,0.0,0.0,-0.0,1.0
84,7000,head,-0.11891,-0.21793,0.20763,0.94618
84,7000,leftUpperArm,0.21406,-0.47928,-0.63085,0.5714
84,7000,leftLowerArm,0.36614,-0.23612,0.22476,0.87159
84,7000,leftHand,0.11135,0.31886,-0.09753,-0.93617
84,7000,rightUpperArm,-0.37892,-0.05248,0.80923,0.44589
84,7000,rightLowerArm,-0.06259,-0.05566,-0.28232,-0.95566
84,7000,rightHand,-0.58853,-0.361,0.23873,-0.68288
84,7000,leftUpperLeg,-0.65805,-0.24059,0.08613,0.70829
84,7000,leftLowerLeg,0.61994,0.04962,-0.21236,0.75373
84,7000,leftFoot,0.36462,0.00983,0.10182,0.92552
84,7000,rightUpperLeg,-0.63782,-0.21637,0.23942,0.69932
84,7000,rightLowerLeg,0.55754,-0.01162,-0.28369,0.78009
84,7000,rightFoot,0.42256,0.08477,0.01028,0.9023
85,7083,hips,0.11033,0.23082,-0.11284,0.96011
85,7083,spine,0.0,0.08847,0.0,0.99608
85,7083,chest,0.0,0.0,0.0,1.0
85,7083,neck,0.0,0.0,0.0,1.0
85,7083,head,-0.08772,-0.19177,0.21798,0.9529
85,7083,leftUpperArm,0.18546,-0.46308,-0.62781,0.59751
85,7083,leftLowerArm,0.37648,-0.25918,0.18566,0.86984
85,7083,leftHand,0.20154,0.34417,-0.12517,-0.90844
85,7083,rightUpperArm,-0.32683,-0.06223,0.80438,0.49222
85,7083,rightLowerArm,-0.12882,-0.11117,-0.329,-0.92887
85,7083,rightHand,-0.56115,-0.24834,0.23711,-0.75314
85,7083,leftUpperLeg,-0.65265,-0.23661,0.09974,0.71282
85,7083,leftLowerLeg,0.61287,0.05342,-0.23503,0.75253
85,7083,leftFoot,0.37914,0.02384,0.10709,0.91881
85,7083,rightUpperLeg,-0.61615,-0.21142,0.27207,0.70826
85,7083,rightLowerLeg,0.53404,-0.00077,-0.33654,0.77559
85,7083,rightFoot,0.44275,0.09309,0.03359,0.89117
86,7167,hips,0.08658,0.22878,-0.10645,0.96376
86,7167,spine,0.0,0.02228,-0.0,0.99975
86,7167,chest,0.0,-0.0,0.0,1.0
86,7167,neck,0.0,-0.0,0.0,1.0
86,7167,head,-0.0455,-0.15682,0.21,0.96397
86,7167,leftUpperArm,0.15416,-0.41816,-0.63879,0.62716
86,7167,leftLowerArm,0.38347,-0.26974,0.17972,0.8648
86,7167,leftHand,-0.04671,0.30718,-0.1194,-0.94298
86,7167,rightUpperArm,-0.24973,-0.06591,0.78309,0.56574
86,7167,rightLowerArm,-0.22613,-0.21751,-0.36855,-0.87506
86,7167,rightHand,-0.47703,-0.14746,0.22007,-0.83802
86,7167,leftUpperLeg,-0.643,-0.23365,0.09909,0.72259
86,7167,leftLowerLeg,0.60459,0.05679,-0.24008,0.75737
86,7167,leftFoot,0.39495,0.0409,0.10557,0.9117
86,7167,rightUpperLeg,-0.57666,-0.21011,0.3,0.73028
86,7167,rightLowerLeg,0.50829,0.00416,-0.3781,0.77373
86,7167,rightFoot,0.44912,0.10515,0.05019,0.88584
87,7250,hips,0.06475,0.21582,-0.08252,0.97078
87,7250,spine,-0.0,-0.01249,0.0,0.99992
87,7250,chest,0.0,0.0,0.0,1.0
87,7250,neck,0.0,0.0,0.0,1.0
87,7250,head,-0.01801,-0.12472,0.17238,0.97694
87,7250,leftUpperArm,0.12848,-0.37522,-0.66007,0.63798
87,7250,leftLowerArm,0.38734,-0.28316,0.16918,0.86091
87,7250,leftHand,-0.08978,0.30455,-0.09828,-0.94315
87,7250,rightUpperArm,-0.19144,-0.05946,0.73751,0.6449
87,7250,rightLowerArm,-0.27308,-0.30259,-0.39515,-0.82324
87,7250,rightHand,-0.39124,-0.19003,0.26434,-0.86078
87,7250,leftUpperLeg,-0.63623,-0.21379,0.06646,0.73831
87,7250,leftLowerLeg,0.62679,0.0535,-0.21452,0.74716
87,7250,leftFoot,0.38554,0.0215,0.09963,0.91704
87,7250,rightUpperLeg,-0.55774,-0.19616,0.28484,0.75453
87,7250,rightLowerLeg,0.51151,0.00505,-0.37755,0.77187
87,7250,rightFoot,0.43868,0.121,0.05179,0.88895
88,7333,hips,0.06546,0.20574,-0.06741,0.97409
88,7333,spine,-0.0,-0.02989,-0.0,0.99955
88,7333,chest,0.0,-0.0,0.0,1.0
88,7333,neck,0.0,-0.0,0.0,1.0
88,7333,head,-0.02129,-0.09385,0.14834,0.98424
88,7333,leftUpperArm,0.1029,-0.34926,-0.66735,0.64967
88,7333,leftLowerArm,0.39385,-0.30702,0.14158,0.85474
88,7333,leftHand,-0.11328,0.2923,-0.09727,-0.9446
88,7333,rightUpperArm,-0.16895,-0.04514,0.7107,0.68141
88,7333,rightLowerArm,-0.34492,-0.39554,-0.32042,-0.78861
88,7333,rightHand,-0.08163,-0.18165,0.26786,-0.94265
88,7333,leftUpperLeg,-0.6385,-0.19876,0.03422,0.74273
88,7333,leftLowerLeg,0.62881,0.04703,-0.17582,0.75596
88,7333,leftFoot,0.38128,0.03056,0.08374,0.92015
88,7333,rightUpperLeg,-0.57021,-0.18027,0.27301,0.75354
88,7333,rightLowerLeg,0.50459,0.01342,-0.37414,0.77797
88,7333,rightFoot,0.42784,0.11702,0.05307,0.89467
89,7417,hips,0.06791,0.19564,-0.05246,0.97691
89,7417,spine,0.0,-0.03731,-0.0,0.9993
89,7417,chest,0.0,-0.0,0.0,1.0
89,7417,neck,0.0,-0.0,0.0,1.0
89,7417,head,-0.03962,-0.06774,0.12783,0.98869
89,7417,leftUpperArm,0.08557,-0.33385,-0.68133,0.64576
89,7417,leftLowerArm,0.39927,-0.31339,0.13646,0.85073
89,7417,leftHand,-0.12303,0.28966,-0.09541,-0.94438
89,7417,rightUpperArm,-0.15721,-0.03147,0.69084,0.70501
89,7417,rightLowerArm,-0.35525,-0.41873,-0.28488,-0.78569
89,7417,rightHand,-0.12608,-0.18616,0.26132,-0.9387
89,7417,leftUpperLeg,-0.63285,-0.18489,-0.00484,0.75186
89,7417,leftLowerLeg,0.61714,0.03676,-0.1234,0.77624
89,7417,leftFoot,0.37493,0.04414,0.06223,0.92391
89,7417,rightUpperLeg,-0.57857,-0.16449,0.25842,0.75592
89,7417,rightLowerLeg,0.49554,0.01278,-0.35286,0.79357
89,7417,rightFoot,0.42223,0.0956,0.03937,0.90057
90,7500,hips,0.07406,0.18487,-0.03273,0.97942
90,7500,spine,0.0,-0.04421,0.0,0.99902
90,7500,chest,0.0,-0.0,0.0,1.0
90,7500,neck,0.0,-0.0,0.0,1.0
90,7500,head,-0.05659,-0.0341,0.10353,0.99243
90,7500,leftUpperArm,0.06366,-0.3101,-0.69598,0.64451
90,7500,leftLowerArm,0.40809,-0.33157,0.11693,0.84252
90,7500,leftHand,-0.13687,0.28032,-0.10215,-0.94459
90,7500,rightUpperArm,-0.14986,-0.01664,0.68361,0.7141
90,7500,rightLowerArm,-0.37733,-0.4336,-0.2445,-0.78092
90,7500,rightHand,-0.15727,-0.17045,0.21066,-0.94965
90,7500,leftUpperLeg,-0.61424,-0.16906,-0.04327,0.76958
90,7500,leftLowerLeg,0.5949,0.02477,-0.07246,0.80015
90,7500,leftFoot,0.35959,0.04499,0.04191,0.93108
90,7500,rightUpperLeg,-0.57476,-0.14707,0.23267,0.77064
90,7500,rightLowerLeg,0.47648,0.00767,-0.31729,0.8199
90,7500,rightFoot,0.42626,0.07447,0.02018,0.9013
91,7583,hips,0.08448,0.1792,-0.01288,0.98009
91,7583,spine,-0.0,-0.03646,-0.0,0.99934
91,7583,chest,0.0,-0.0,0.0,1.0
91,7583,neck,0.0,-0.0,0.0,1.0
91,7583,head,-0.07498,-0.0134,0.07901,0.99396
91,7583,leftUpperArm,0.05285,-0.29096,-0.70725,0.64214
91,7583,leftLowerArm,0.38731,-0.33118,0.07592,0.85706
91,7583,leftHand,-0.13752,0.21856,-0.07556,-0.96313
91,7583,rightUpperArm,-0.15971,-0.01629,0.68294,0.71261
91,7583,rightLowerArm,-0.39039,-0.42643,-0.21667,-0.78665
91,7583,rightHand,-0.24431,-0.24536,0.19795,-0.91702
91,7583,leftUpperLeg,-0.60038,-0.15696,-0.07336,0.78072
91,7583,leftLowerLeg,0.57601,0.01643,-0.03902,0.81635
91,7583,leftFoot,0.35409,0.04279,0.02759,0.93382
91,7583,rightUpperLeg,-0.57508,-0.13166,0.21253,0.77896
91,7583,rightLowerLeg,0.46355,0.00199,-0.29515,0.83546
91,7583,rightFoot,0.43365,0.05655,0.00517,0.89929
92,7667,hips,0.09045,0.17733,-0.0018,0.97998
92,7667,spine,-0.0,-0.03147,-0.0,0.9995
92,7667,chest,0.0,0.0,0.0,1.0
92,7667,neck,0.0,0.0,0.0,1.0
92,7667,head,-0.08655,-0.01293,0.06863,0.9938
92,7667,leftUpperArm,0.0487,-0.2806,-0.71371,0.63993
92,7667,leftLowerArm,0.34851,-0.3075,0.03564,0.88471
92,7667,leftHand,-0.17741,0.21242,-0.08218,-0.95742
92,7667,rightUpperArm,-0.1666,-0.01625,0.68239,0.71157
92,7667,rightLowerArm,-0.39122,-0.41627,-0.209,-0.79372
92,7667,rightHand,-0.28635,-0.27171,0.1757,-0.90183
92,7667,leftUpperLeg,-0.59564,-0.15091,-0.0856,0.78429
92,7667,leftLowerLeg,0.56864,0.01361,-0.02906,0.82196
92,7667,leftFoot,0.35172,0.03778,0.02286,0.93506
92,7667,rightUpperLeg,-0.57784,-0.12371,0.20226,0.78095
92,7667,rightLowerLeg,0.46186,-0.0045,-0.28103,0.84124
92,7667,rightFoot,0.43257,0.04334,-0.00765,0.90053
93,7750,hips,0.09305,0.1756,0.00681,0.98003
93,7750,spine,0.0,-0.03104,-0.0,0.99952
93,7750,chest,0.0,-0.0,0.0,1.0
93,7750,neck,0.0,-0.0,0.0,1.0
93,7750,head,-0.09411,-0.0137,0.06201,0.99353
93,7750,leftUpperArm,0.04512,-0.26793,-0.7222,0.63608
93,7750,leftLowerArm,0.33711,-0.29859,0.02669,0.89246
93,7750,leftHand,-0.1904,0.21256,-0.08247,-0.95486
93,7750,rightUpperArm,-0.16768,-0.01412,0.67864,0.71494
93,7750,rightLowerArm,-0.3895,-0.41094,-0.19919,-0.79984
93,7750,rightHand,-0.31362,-0.28585,0.17207,-0.889
93,7750,leftUpperLeg,-0.59016,-0.14626,-0.09657,0.78803
93,7750,leftLowerLeg,0.56383,0.01094,-0.01874,0.82561
93,7750,leftFoot,0.34777,0.0334,0.01806,0.93681
93,7750,rightUpperLeg,-0.57913,-0.11765,0.19543,0.78267
93,7750,rightLowerLeg,0.46253,-0.00806,-0.27469,0.84294
93,7750,rightFoot,0.42868,0.03644,-0.01397,0.90261
94,7833,hips,0.09478,0.17348,0.01306,0.98018
94,7833,spine,-0.0,-0.03137,-0.0,0.99951
94,7833,chest,0.0,0.0,0.0,1.0
94,7833,neck,0.0,0.0,0.0,1.0
94,7833,head,-0.09934,-0.01063,0.05782,0.99332
94,7833,leftUpperArm,0.041,-0.2585,-0.72574,0.63624
94,7833,leftLowerArm,0.33187,-0.29731,0.01774,0.89507
94,7833,leftHand,-0.19804,0.21259,-0.08409,-0.95316
94,7833,rightUpperArm,-0.16743,-0.01032,0.67865,0.71505
94,7833,rightLowerArm,-0.39355,-0.40985,-0.19422,-0.79964
94,7833,rightHand,-0.32191,-0.28029,0.17091,-0.88803
94,7833,leftUpperLeg,-0.5919,-0.14106,-0.09928,0.78734
94,7833,leftLowerLeg,0.57301,0.01022,-0.01927,0.81926
94,7833,leftFoot,0.34237,0.02423,0.01722,0.93909
94,7833,rightUpperLeg,-0.58532,-0.11179,0.19093,0.78003
94,7833,rightLowerLeg,0.47303,-0.01412,-0.26773,0.83926
94,7833,rightFoot,0.42271,0.02632,-0.02239,0.90561
95,7917,hips,0.09724,0.17246,0.01595,0.98008
95,7917,spine,0.0,-0.03516,-0.0,0.99938
95,7917,chest,0.0,0.0,0.0,1.0
95,7917,neck,0.0,0.0,0.0,1.0
95,7917,head,-0.10616,-0.01577,0.06014,0.9924
95,7917,leftUpperArm,0.03546,-0.2521,-0.72774,0.63685
95,7917,leftLowerArm,0.32694,-0.29423,0.0117,0.898
95,7917,leftHand,-0.21207,0.20551,-0.09487,-0.95068
95,7917,rightUpperArm,-0.16594,-0.00461,0.678,0.71607
95,7917,rightLowerArm,-0.39329,-0.40856,-0.19275,-0.80078
95,7917,rightHand,-0.32801,-0.27668,0.17483,-0.88617
95,7917,leftUpperLeg,-0.59393,-0.13852,-0.09904,0.78629
95,7917,leftLowerLeg,0.57892,0.0073,-0.01691,0.81517
95,7917,leftFoot,0.33622,0.01799,0.01255,0.94153
95,7917,rightUpperLeg,-0.58666,-0.10843,0.19267,0.77907
95,7917,rightLowerLeg,0.47369,-0.01665,-0.26783,0.83881
95,7917,rightFoot,0.41952,0.02614,-0.02626,0.90699
