frame,timestamp_ms,hand,landmark_id,landmark_name,x,y,z,world_x,world_y,world_z,handedness_score
54,4500,left,1,THUMB_CMC,0.57065314,0.60728985,-0.0047815726,0.005748861,-0.018350989,0.06612165,0.9993333220481873
54,4500,left,2,THUMB_MCP,0.54960656,0.61344624,-0.011435777,-0.014120299,-0.008268885,0.04188128,0.9993333220481873
54,4500,left,3,THUMB_IP,0.5356185,0.62143236,-0.016190141,-0.025592513,0.007620975,0.008617766,0.9993333220481873
54,4500,left,4,THUMB_TIP,0.5281793,0.62934273,-0.021743348,-0.038897358,0.024839591,-0.01891023,0.9993333220481873
54,4500,left,5,INDEX_FINGER_MCP,0.5592737,0.6105514,-0.028776519,-0.013263324,-0.011432866,-0.0019055828,0.9993333220481873
54,4500,left,6,INDEX_FINGER_PIP,0.5383551,0.6248226,-0.038634777,-0.033790715,0.010846403,-0.01039955,0.9993333220481873
54,4500,left,7,INDEX_FINGER_DIP,0.5276072,0.63317615,-0.041839227,-0.044942807,0.027463442,0.007897027,0.9993333220481873
54,4500,left,8,INDEX_FINGER_TIP,0.5213673,0.63878757,-0.042365145,-0.046426732,0.042576134,0.03220341,0.9993333220481873
54,4500,left,9,MIDDLE_FINGER_MCP,0.574244,0.6148897,-0.02977715,-0.0018556406,-0.0021812832,-0.0027409382,0.9993333220481873
54,4500,left,10,MIDDLE_FINGER_PIP,0.5502066,0.63015825,-0.038511813,-0.024839198,0.023626601,-0.0072577596,0.9993333220481873
54,4500,left,11,MIDDLE_FINGER_DIP,0.53821814,0.63896734,-0.039060812,-0.030851772,0.04592641,0.008915611,0.9993333220481873
54,4500,left,12,MIDDLE_FINGER_TIP,0.5318717,0.64412683,-0.0388487,-0.039330345,0.059067875,0.040828798,0.9993333220481873
54,4500,left,13,RING_FINGER_MCP,0.5863213,0.61995745,-0.029642986,0.008790868,0.008536127,-0.00035651028,0.9993333220481873
54,4500,left,14,RING_FINGER_PIP,0.56263816,0.6333897,-0.035425656,-0.009306322,0.029478699,0.00060308725,0.9993333220481873
54,4500,left,15,RING_FINGER_DIP,0.55022985,0.640928,-0.033750888,-0.018622696,0.04596135,0.020053219,0.9993333220481873
54,4500,left,16,RING_FINGER_TIP,0.5432606,0.64550966,-0.032068443,-0.028049136,0.057791762,0.046596482,0.9993333220481873
54,4500,left,17,PINKY_MCP,0.5953913,0.6249183,-0.029285695,0.024416883,0.020174304,0.01338473,0.9993333220481873
54,4500,left,18,PINKY_PIP,0.57408255,0.635047,-0.0333229,0.007134186,0.031054702,0.013880566,0.9993333220481873
54,4500,left,19,PINKY_DIP,0.5632189,0.6397757,-0.03155149,-0.0053431373,0.04507818,0.026716128,0.9993333220481873
54,4500,left,20,PINKY_TIP,0.55737406,0.64327425,-0.029577391,-0.012980131,0.05080214,0.04670438,0.9993333220481873
54,4500,right,0,WRIST,0.5068634,0.36022732,3.5972482e-07,-0.0018159612,0.078927584,0.004552692,0.8418256044387817
54,4500,right,1,THUMB_CMC,0.5281674,0.35639927,-0.008306724,0.008290856,0.064628385,0.018729195,0.8418256044387817
54,4500,right,2,THUMB_MCP,0.54446554,0.35156813,-0.018822832,0.031309437,0.056327008,0.030188322,0.8418256044387817
54,4500,right,3,THUMB_IP,0.55963016,0.34995124,-0.029558005,0.05267252,0.05150627,0.04809811,0.8418256044387817
54,4500,right,4,THUMB_TIP,0.57245445,0.3493451,-0.039615348,0.0615041,0.047492616,0.07694745,0.8418256044387817
54,4500,right,5,INDEX_FINGER_MCP,0.50868917,0.32313642,-0.0109986635,-0.006227014,-0.004153977,0.019640103,0.8418256044387817
54,4500,right,6,INDEX_FINGER_PIP,0.53609073,0.31315994,-0.02155056,0.02238577,-0.020772874,0.021866009,0.8418256044387817
54,4500,right,7,INDEX_FINGER_DIP,0.5563189,0.30899915,-0.031055775,0.043880172,-0.030485692,0.02774284,0.8418256044387817
54,4500,right,8,INDEX_FINGER_TIP,0.5718562,0.30712655,-0.037000008,0.0673016,-0.03646,0.018292904,0.8418256044387817
54,4500,right,9,MIDDLE_FINGER_MCP,0.5061859,0.32384574,-0.012920095,-0.005800642,-0.0042230817,0.0059012994,0.8418256044387817
54,4500,right,10,MIDDLE_FINGER_PIP,0.53659236,0.31268305,-0.021195019,0.022780744,-0.02585036,0.004865147,0.8418256044387817
54,4500,right,11,MIDDLE_FINGER_DIP,0.5575573,0.3080619,-0.027635356,0.044404294,-0.034755923,0.008050442,0.8418256044387817
54,4500,right,12,MIDDLE_FINGER_TIP,0.57430845,0.30629516,-0.03216863,0.065200515,-0.037814356,0.010668471,0.8418256044387817
54,4500,right,13,RING_FINGER_MCP,0.5090935,0.32678592,-0.015635217,0.0002707422,0.00034680124,-0.012824036,0.8418256044387817
54,4500,right,14,RING_FINGER_PIP,0.54009426,0.3160428,-0.021768587,0.027582258,-0.01576185,-0.0133059025,0.8418256044387817
54,4500,right,15,RING_FINGER_DIP,0.5593625,0.31174633,-0.025045522,0.048378438,-0.023240244,-0.008019641,0.8418256044387817
54,4500,right,16,RING_FINGER_TIP,0.5742525,0.30981496,-0.027216729,0.06854475,-0.03087991,-0.002974268,0.8418256044387817
54,4500,right,17,PINKY_MCP,0.5176081,0.33155793,-0.019365033,0.0075817383,0.01620629,-0.02503857,0.8418256044387817
54,4500,right,18,PINKY_PIP,0.5440435,0.32446697,-0.022347195,0.029839726,0.0034885085,-0.023396261,0.8418256044387817
54,4500,right,19,PINKY_DIP,0.5575307,0.32082435,-0.022293875,0.047581047,-0.0055255555,-0.01899755,0.8418256044387817
54,4500,right,20,PINKY_TIP,0.5681592,0.31821764,-0.021998962,0.059851628,-0.011520147,-0.012253091,0.8418256044387817
55,4583,left,0,WRIST,0.5915859,0.607875,1.4614886e-07,0.037538137,-0.017329425,0.08917381,0.9995253086090088
55,4583,left,1,THUMB_CMC,0.5708163,0.60726255,-0.0052076634,0.005939389,-0.017857946,0.06619361,0.9995253086090088
55,4583,left,2,THUMB_MCP,0.5494379,0.61375797,-0.011916819,-0.014302617,-0.0075917747,0.04204967,0.9995253086090088
55,4583,left,3,THUMB_IP,0.5351893,0.62219495,-0.01665167,-0.02497891,0.008410007,0.010102987,0.9995253086090088
55,4583,left,4,THUMB_TIP,0.5270904,0.6302742,-0.02211273,-0.03942454,0.026268177,-0.016972482,0.9995253086090088
55,4583,left,5,INDEX_FINGER_MCP,0.5590649,0.61045575,-0.028833209,-0.012841989,-0.011589875,-0.0016358793,0.9995253086090088
55,4583,left,6,INDEX_FINGER_PIP,0.5382877,0.62497747,-0.03881668,-0.032359865,0.010434126,-0.010321498,0.9995253086090088
55,4583,left,7,INDEX_FINGER_DIP,0.5276159,0.6334673,-0.042080417,-0.043791663,0.027351454,0.008004174,0.9995253086090088
55,4583,left,8,INDEX_FINGER_TIP,0.5213492,0.639134,-0.042659268,-0.045593508,0.042483103,0.033082753,0.9995253086090088
55,4583,left,9,MIDDLE_FINGER_MCP,0.57425725,0.6148962,-0.029586865,-0.0017205853,-0.0020878147,-0.0025576577,0.9995253086090088
55,4583,left,10,MIDDLE_FINGER_PIP,0.5503098,0.63017094,-0.038425267,-0.02398606,0.022326894,-0.0068758354,0.9995253086090088
55,4583,left,11,MIDDLE_FINGER_DIP,0.5382768,0.6391245,-0.039013367,-0.030788628,0.044636298,0.009607211,0.9995253086090088
55,4583,left,12,MIDDLE_FINGER_TIP,0.53155077,0.6444392,-0.038850702,-0.039219424,0.058513165,0.039952476,0.9995253086090088
55,4583,left,13,RING_FINGER_MCP,0.5863135,0.6200684,-0.029287988,0.0085997535,0.008791547,-0.00056589395,0.9995253086090088
55,4583,left,14,RING_FINGER_PIP,0.56269246,0.633365,-0.03516302,-0.008845603,0.028270554,0.00050647557,0.9995253086090088
55,4583,left,15,RING_FINGER_DIP,0.55007285,0.64096487,-0.033478547,-0.018982755,0.045182683,0.019862872,0.9995253086090088
55,4583,left,16,RING_FINGER_TIP,0.5425893,0.6456411,-0.031781226,-0.02884797,0.05714177,0.046815135,0.9995253086090088
55,4583,left,17,PINKY_MCP,0.5950926,0.625103,-0.028817719,0.023790725,0.020747986,0.01348817,0.9995253086090088
55,4583,left,18,PINKY_PIP,0.5735408,0.635044,-0.032895975,0.0062336195,0.030182507,0.013766132,0.9995253086090088
55,4583,left,19,PINKY_DIP,0.56249654,0.63978946,-0.03119426,-0.006136289,0.043682978,0.026895091,0.9995253086090088
55,4583,left,20,PINKY_TIP,0.55636334,0.64337415,-0.029276889,-0.013399938,0.05014679,0.047198027,0.9995253086090088
55,4583,right,0,WRIST,0.4996018,0.35868102,3.3965136e-07,-0.0085696755,0.07887403,0.008609638,0.6451199650764465
55,4583,right,1,THUMB_CMC,0.523714,0.35572046,-0.011277185,0.007622576,0.06736924,0.0145303905,0.6451199650764465
55,4583,right,2,THUMB_MCP,0.54323864,0.3504118,-0.021872042,0.03548585,0.057419516,0.018640429,0.6451199650764465
55,4583,right,3,THUMB_IP,0.56031746,0.3481633,-0.031723626,0.059653703,0.05194214,0.024904415,0.6451199650764465
55,4583,right,4,THUMB_TIP,0.5752665,0.34656042,-0.04083075,0.07284363,0.046604067,0.044470236,0.6451199650764465
55,4583,right,5,INDEX_FINGER_MCP,0.5091097,0.32340932,-0.013003901,-0.0013299437,9.832656e-06,0.010875277,0.6451199650764465
55,4583,right,6,INDEX_FINGER_PIP,0.5348564,0.31380624,-0.023325825,0.027294068,-0.016112128,0.012091249,0.6451199650764465
55,4583,right,7,INDEX_FINGER_DIP,0.5540074,0.3092347,-0.032640945,0.045837358,-0.027850544,0.019213505,0.6451199650764465
55,4583,right,8,INDEX_FINGER_TIP,0.56877977,0.30700418,-0.038459383,0.06925358,-0.034542907,0.012642905,0.6451199650764465
55,4583,right,9,MIDDLE_FINGER_MCP,0.5051707,0.3224772,-0.012503455,-0.005237965,-0.0034846386,0.0041304976,0.6451199650764465
55,4583,right,10,MIDDLE_FINGER_PIP,0.5338927,0.31175005,-0.020660646,0.023609115,-0.026073543,0.0051267296,0.6451199650764465
55,4583,right,11,MIDDLE_FINGER_DIP,0.5541537,0.30668044,-0.026963271,0.04574942,-0.035878256,0.009425595,0.6451199650764465
55,4583,right,12,MIDDLE_FINGER_TIP,0.57080483,0.30459416,-0.031286236,0.06650522,-0.04272432,0.012851596,0.6451199650764465
55,4583,right,13,RING_FINGER_MCP,0.5065339,0.3239869,-0.012962376,-0.0021369117,-0.0023696008,-0.0068585575,0.6451199650764465
55,4583,right,14,RING_FINGER_PIP,0.53632987,0.31361508,-0.019729253,0.025911234,-0.019990059,-0.0049035624,0.6451199650764465
55,4583,right,15,RING_FINGER_DIP,0.5548869,0.3090331,-0.023390396,0.04907542,-0.027993474,0.0010336712,0.6451199650764465
55,4583,right,16,RING_FINGER_TIP,0.5697635,0.30687788,-0.025569461,0.065570466,-0.036806248,0.0053015165,0.6451199650764465
55,4583,right,17,PINKY_MCP,0.51307744,0.32753426,-0.014577311,0.0016775564,0.010580501,-0.011393737,0.6451199650764465
55,4583,right,18,PINKY_PIP,0.5397655,0.32099333,-0.018816568,0.024752893,-0.0010439593,-0.008578509,0.6451199650764465
55,4583,right,19,PINKY_DIP,0.55352175,0.3178525,-0.019597575,0.04434939,-0.010366009,-0.005257085,0.6451199650764465
55,4583,right,20,PINKY_TIP,0.56454176,0.31567085,-0.019505678,0.057200696,-0.015538947,-0.0015692413,0.6451199650764465
56,4667,left,0,WRIST,0.5919612,0.6076837,1.4273212e-07,0.03755397,-0.017541893,0.088931546,0.9993563294410706
56,4667,left,1,THUMB_CMC,0.57113844,0.6071348,-0.0048871855,0.005486175,-0.018333197,0.06598663,0.9993563294410706
56,4667,left,2,THUMB_MCP,0.54987955,0.6134158,-0.0115533285,-0.014527863,-0.007801649,0.04154072,0.9993563294410706
56,4667,left,3,THUMB_IP,0.5356523,0.6215432,-0.016287187,-0.025151893,0.0076283263,0.009674974,0.9993563294410706
56,4667,left,4,THUMB_TIP,0.52804613,0.6295613,-0.021742484,-0.038473,0.025154095,-0.01804562,0.9993563294410706
56,4667,left,5,INDEX_FINGER_MCP,0.5593572,0.61052966,-0.028599145,-0.013056574,-0.011247794,-0.0017532334,0.9993563294410706
56,4667,left,6,INDEX_FINGER_PIP,0.5384851,0.6247717,-0.03839003,-0.03216489,0.010157994,-0.010403305,0.9993563294410706
56,4667,left,7,INDEX_FINGER_DIP,0.5279796,0.63307947,-0.041520216,-0.04349414,0.026786529,0.0076691136,0.9993563294410706
56,4667,left,8,INDEX_FINGER_TIP,0.5219171,0.63857687,-0.041993257,-0.04522611,0.04164158,0.03288932,0.9993563294410706
56,4667,left,9,MIDDLE_FINGER_MCP,0.57442653,0.61498976,-0.029435268,-0.0016758274,-0.0019002375,-0.002463393,0.9993563294410706
56,4667,left,10,MIDDLE_FINGER_PIP,0.55042374,0.63021004,-0.037985817,-0.023626652,0.022592042,-0.0072411075,0.9993563294410706
56,4667,left,11,MIDDLE_FINGER_DIP,0.53846407,0.63887495,-0.03830881,-0.030148719,0.044465754,0.00941547,0.9993563294410706
56,4667,left,12,MIDDLE_FINGER_TIP,0.5319009,0.6439041,-0.037968125,-0.038621265,0.05753148,0.040036026,0.9993563294410706
56,4667,left,13,RING_FINGER_MCP,0.5864032,0.6201367,-0.02918061,0.008617809,0.008480097,-0.00049405545,0.9993563294410706
56,4667,left,14,RING_FINGER_PIP,0.56275403,0.6333996,-0.034797687,-0.00813477,0.028456222,0.00042814016,0.9993563294410706
56,4667,left,15,RING_FINGER_DIP,0.55024666,0.6408042,-0.032860756,-0.018646533,0.04505956,0.019968066,0.9993563294410706
56,4667,left,16,RING_FINGER_TIP,0.5429583,0.64529866,-0.031025385,-0.028269164,0.05659859,0.04633922,0.9993563294410706
56,4667,left,17,PINKY_MCP,0.59519774,0.62509006,-0.028733615,0.023818882,0.020275243,0.013444141,0.9993563294410706
56,4667,left,18,PINKY_PIP,0.57376015,0.63500136,-0.03253672,0.006420806,0.030165639,0.013855707,0.9993563294410706
56,4667,left,19,PINKY_DIP,0.5628493,0.6396406,-0.030577408,-0.0057980753,0.043820642,0.027044192,0.9993563294410706
56,4667,left,20,PINKY_TIP,0.5568698,0.6431171,-0.0284992,-0.013391687,0.04979557,0.0463136,0.9993563294410706
56,4667,right,0,WRIST,0.50293446,0.35770997,3.271012e-07,-0.002964878,0.07802503,0.0066511333,0.700894832611084
56,4667,right,1,THUMB_CMC,0.5264972,0.3538285,-0.009620394,0.012129959,0.06586125,0.014364213,0.700894832611084
56,4667,right,2,THUMB_MCP,0.5447358,0.34799933,-0.019446572,0.037858237,0.056797765,0.019629732,0.700894832611084
56,4667,right,3,THUMB_IP,0.5613716,0.3453479,-0.029141223,0.06104641,0.050105363,0.027755592,0.700894832611084
56,4667,right,4,THUMB_TIP,0.57722205,0.3432457,-0.037909057,0.07585562,0.044003088,0.047832564,0.700894832611084
56,4667,right,5,INDEX_FINGER_MCP,0.508937,0.3219383,-0.008940749,-0.0015294193,0.0005975772,0.013186157,0.700894832611084
56,4667,right,6,INDEX_FINGER_PIP,0.5327039,0.31254447,-0.019520605,0.024402821,-0.015305115,0.015487164,0.700894832611084
56,4667,right,7,INDEX_FINGER_DIP,0.5515921,0.30815664,-0.029142085,0.04387734,-0.0263212,0.021649614,0.700894832611084
56,4667,right,8,INDEX_FINGER_TIP,0.56652844,0.3062821,-0.03514048,0.06596756,-0.03252537,0.013434306,0.700894832611084
56,4667,right,9,MIDDLE_FINGER_MCP,0.5046464,0.32124174,-0.009661538,-0.0056125643,-0.0031401822,0.0045271944,0.700894832611084
56,4667,right,10,MIDDLE_FINGER_PIP,0.53301126,0.31051943,-0.018298833,0.02267918,-0.024951557,0.007245291,0.700894832611084
56,4667,right,11,MIDDLE_FINGER_DIP,0.55290556,0.30570072,-0.024907304,0.042924844,-0.035408907,0.011870861,0.700894832611084
56,4667,right,12,MIDDLE_FINGER_TIP,0.56938326,0.30361044,-0.02923278,0.063791,-0.042763624,0.0152717605,0.700894832611084
56,4667,right,13,RING_FINGER_MCP,0.5061834,0.3228003,-0.011592784,-0.0022491266,-0.0028754924,-0.009309642,0.700894832611084
56,4667,right,14,RING_FINGER_PIP,0.5357073,0.3124271,-0.018712968,0.024203157,-0.018994631,-0.006825596,0.700894832611084
56,4667,right,15,RING_FINGER_DIP,0.55415136,0.30788785,-0.022192828,0.046037987,-0.027804192,-0.00063718855,0.700894832611084
56,4667,right,16,RING_FINGER_TIP,0.5690373,0.3057503,-0.024091871,0.065537184,-0.03757535,0.0028979853,0.700894832611084
56,4667,right,17,PINKY_MCP,0.51311755,0.3263894,-0.014675238,0.0021185596,0.009873329,-0.016211364,0.700894832611084
56,4667,right,18,PINKY_PIP,0.5391278,0.32005164,-0.018980721,0.025702773,-0.0013463111,-0.013922349,0.700894832611084
56,4667,right,19,PINKY_DIP,0.55247617,0.31665123,-0.019612508,0.042827595,-0.011140887,-0.009530947,0.700894832611084
56,4667,right,20,PINKY_TIP,0.5633634,0.3142115,-0.019406652,0.05849756,-0.017111069,-0.0044231415,0.700894832611084
57,4750,left,0,WRIST,0.5916309,0.60789084,1.4617041e-07,0.03697817,-0.01760033,0.08979873,0.9993785619735718
57,4750,left,1,THUMB_CMC,0.57067126,0.60744303,-0.004861292,0.005145089,-0.017606325,0.066501275,0.9993785619735718
57,4750,left,2,THUMB_MCP,0.5491633,0.6141212,-0.011379727,-0.015221214,-0.0068253847,0.042077564,0.9993785619735718
57,4750,left,3,THUMB_IP,0.5346309,0.62269473,-0.015953725,-0.026646433,0.009959729,0.01041498,0.9993785619735718
57,4750,left,4,THUMB_TIP,0.52625084,0.6308884,-0.021236548,-0.040766392,0.028146118,-0.016030565,0.9993785619735718
57,4750,left,5,INDEX_FINGER_MCP,0.55947673,0.610568,-0.028422097,-0.013008361,-0.011087375,-0.0020515248,0.9993785619735718
57,4750,left,6,INDEX_FINGER_PIP,0.53864896,0.62507075,-0.03818079,-0.032376386,0.010848304,-0.010591686,0.9993785619735718
57,4750,left,7,INDEX_FINGER_DIP,0.52816576,0.6333593,-0.04120227,-0.04384087,0.02749616,0.0073392466,0.9993785619735718
57,4750,left,8,INDEX_FINGER_TIP,0.52225,0.63872266,-0.041566953,-0.045020998,0.04125364,0.03263389,0.9993785619735718
57,4750,left,9,MIDDLE_FINGER_MCP,0.57464755,0.61492425,-0.029216744,-0.0018802036,-0.0019931851,-0.0028391257,0.9993785619735718
57,4750,left,10,MIDDLE_FINGER_PIP,0.55065507,0.6302965,-0.037697274,-0.023942653,0.022656387,-0.0077101663,0.9993785619735718
57,4750,left,11,MIDDLE_FINGER_DIP,0.53857034,0.63903046,-0.038012277,-0.0303847,0.04416485,0.008904427,0.9993785619735718
57,4750,left,12,MIDDLE_FINGER_TIP,0.53191537,0.6440447,-0.03770506,-0.038650513,0.057177152,0.03955949,0.9993785619735718
57,4750,left,13,RING_FINGER_MCP,0.58664906,0.6200255,-0.02893311,0.0086548235,0.0082347095,-0.00027424097,0.9993785619735718
57,4750,left,14,RING_FINGER_PIP,0.5629885,0.6334795,-0.03457221,-0.00809844,0.028299715,0.0001919046,0.9993785619735718
57,4750,left,15,RING_FINGER_DIP,0.5504105,0.6409983,-0.032673024,-0.01847703,0.044616144,0.019460373,0.9993785619735718
57,4750,left,16,RING_FINGER_TIP,0.5429801,0.64556813,-0.030889587,-0.028142858,0.056195814,0.046355132,0.9993785619735718
57,4750,left,17,PINKY_MCP,0.5954223,0.62502664,-0.028425453,0.024198035,0.019814074,0.0137179755,0.9993785619735718
57,4750,left,18,PINKY_PIP,0.5742872,0.63510656,-0.0323572,0.0063739745,0.029961541,0.014067166,0.9993785619735718
57,4750,left,19,PINKY_DIP,0.5632776,0.6398496,-0.030516138,-0.0051386803,0.04344475,0.027214855,0.9993785619735718
57,4750,left,20,PINKY_TIP,0.55713934,0.6434386,-0.028523609,-0.013213914,0.049821258,0.046718284,0.9993785619735718
57,4750,right,0,WRIST,0.5032166,0.35733092,3.1604455e-07,-0.004050828,0.07908119,0.006833531,0.7602949142456055
57,4750,right,1,THUMB_CMC,0.5262362,0.35375294,-0.009219268,0.009340549,0.065983914,0.016791001,0.7602949142456055
57,4750,right,2,THUMB_MCP,0.54404813,0.34826195,-0.01919093,0.035478517,0.05585877,0.025504664,0.7602949142456055
57,4750,right,3,THUMB_IP,0.5600577,0.3459821,-0.029041179,0.05910981,0.049853787,0.038360924,0.7602949142456055
57,4750,right,4,THUMB_TIP,0.574347,0.3445185,-0.038071413,0.070442334,0.045173377,0.062067643,0.7602949142456055
57,4750,right,5,INDEX_FINGER_MCP,0.50854987,0.32152084,-0.010297593,-0.0026703998,-0.0014404007,0.015630737,0.7602949142456055
57,4750,right,6,INDEX_FINGER_PIP,0.5331187,0.31192443,-0.020718247,0.02430189,-0.01670006,0.016854182,0.7602949142456055
57,4750,right,7,INDEX_FINGER_DIP,0.55242866,0.30811813,-0.03006949,0.0444861,-0.02714851,0.024795905,0.7602949142456055
57,4750,right,8,INDEX_FINGER_TIP,0.5674173,0.30697957,-0.035845727,0.06604766,-0.032089345,0.01765503,0.7602949142456055
57,4750,right,9,MIDDLE_FINGER_MCP,0.5050103,0.32110626,-0.011303435,-0.0056323106,-0.004079256,0.005251365,0.7602949142456055
57,4750,right,10,MIDDLE_FINGER_PIP,0.53357893,0.31067687,-0.019331178,0.022826687,-0.025045449,0.0051982403,0.7602949142456055
57,4750,right,11,MIDDLE_FINGER_DIP,0.55361533,0.3058976,-0.02557878,0.04379607,-0.033263616,0.00921236,0.7602949142456055
57,4750,right,12,MIDDLE_FINGER_TIP,0.5701954,0.30404544,-0.029878654,0.06501692,-0.03997296,0.013131961,0.7602949142456055
57,4750,right,13,RING_FINGER_MCP,0.50680304,0.3230255,-0.013338961,-0.0009211807,-0.0018648083,-0.010388479,0.7602949142456055
57,4750,right,14,RING_FINGER_PIP,0.5369011,0.31272042,-0.020038871,0.027340576,-0.017280426,-0.010196358,0.7602949142456055
57,4750,right,15,RING_FINGER_DIP,0.5556771,0.30844712,-0.023613594,0.049216755,-0.024820523,-0.0036085919,0.7602949142456055
57,4750,right,16,RING_FINGER_TIP,0.57094604,0.30669564,-0.025768511,0.067839384,-0.033732444,0.0020483173,0.7602949142456055
57,4750,right,17,PINKY_MCP,0.51399314,0.32697296,-0.016438888,0.003700595,0.012566224,-0.01858309,0.7602949142456055
57,4750,right,18,PINKY_PIP,0.54044276,0.32079172,-0.020628981,0.02779013,0.0017286381,-0.016391352,0.7602949142456055
57,4750,right,19,PINKY_DIP,0.5539363,0.31821498,-0.021126097,0.046491917,-0.0068911025,-0.012020245,0.7602949142456055
57,4750,right,20,PINKY_TIP,0.5649018,0.3166089,-0.020829305,0.059915103,-0.010631892,-0.005610794,0.7602949142456055
58,4833,left,0,WRIST,0.5919486,0.60750234,1.4036198e-07,0.036362067,-0.017407594,0.088933155,0.9992145299911499
58,4833,left,1,THUMB_CMC,0.57113075,0.6071046,-0.0047089537,0.0046929424,-0.018293018,0.065476194,0.9992145299911499
58,4833,left,2,THUMB_MCP,0.5496991,0.61344427,-0.011398899,-0.015535716,-0.007794857,0.04180017,0.9992145299911499
58,4833,left,3,THUMB_IP,0.5353182,0.62165105,-0.016199144,-0.025811337,0.00773034,0.009162903,0.9992145299911499
58,4833,left,4,THUMB_TIP,0.5279068,0.6298,-0.021681758,-0.038199242,0.02543931,-0.018442199,0.9992145299911499
58,4833,left,5,INDEX_FINGER_MCP,0.559462,0.6104322,-0.028443621,-0.013076637,-0.011085385,-0.0013140142,0.9992145299911499
58,4833,left,6,INDEX_FINGER_PIP,0.5384847,0.62480414,-0.038216297,-0.032233246,0.010061969,-0.010021001,0.9992145299911499
58,4833,left,7,INDEX_FINGER_DIP,0.5283649,0.63307726,-0.041242134,-0.04321827,0.02672835,0.00869187,0.9992145299911499
58,4833,left,8,INDEX_FINGER_TIP,0.5229577,0.63839114,-0.041550495,-0.043932308,0.04024446,0.0335811,0.9992145299911499
58,4833,left,9,MIDDLE_FINGER_MCP,0.5746032,0.6148387,-0.029341463,-0.0015758134,-0.0020134985,-0.0023941621,0.9992145299911499
58,4833,left,10,MIDDLE_FINGER_PIP,0.55014414,0.6302902,-0.037714295,-0.023316199,0.022753447,-0.0076935254,0.9992145299911499
58,4833,left,11,MIDDLE_FINGER_DIP,0.53842884,0.63882095,-0.037722073,-0.030166447,0.043587152,0.009672023,0.9992145299911499
58,4833,left,12,MIDDLE_FINGER_TIP,0.5323661,0.64354277,-0.037143033,-0.037768364,0.054825157,0.040718284,0.9992145299911499
58,4833,left,13,RING_FINGER_MCP,0.58666795,0.62002575,-0.029166833,0.008976644,0.0084947385,-0.00033397228,0.9992145299911499
58,4833,left,14,RING_FINGER_PIP,0.5626834,0.63355356,-0.034527875,-0.007540892,0.02768197,0.00021138042,0.9992145299911499
58,4833,left,15,RING_FINGER_DIP,0.5504112,0.6409953,-0.03224928,-0.018252991,0.044902615,0.020152766,0.9992145299911499
58,4833,left,16,RING_FINGER_TIP,0.54345334,0.6454148,-0.03020845,-0.027513577,0.05606799,0.046797037,0.9992145299911499
58,4833,left,17,PINKY_MCP,0.59553933,0.6250434,-0.028799564,0.023836834,0.02009445,0.013170812,0.9992145299911499
58,4833,left,18,PINKY_PIP,0.5738441,0.6351569,-0.03234766,0.006830383,0.030301701,0.012882199,0.9992145299911499
58,4833,left,19,PINKY_DIP,0.56299376,0.6400155,-0.030187285,-0.0053249337,0.044038747,0.02626688,0.9992145299911499
58,4833,left,20,PINKY_TIP,0.55726826,0.6436186,-0.028000278,-0.012303527,0.050104924,0.045768812,0.9992145299911499
58,4833,right,0,WRIST,0.5073962,0.35892257,3.2173114e-07,-0.0044675414,0.0780847,-0.0015114918,0.8940516710281372
58,4833,right,1,THUMB_CMC,0.52749825,0.35584015,-0.0083354,0.0066235224,0.063852005,0.014302999,0.8940516710281372
58,4833,right,2,THUMB_MCP,0.54392517,0.3509731,-0.01897956,0.032072682,0.056071997,0.03193894,0.8940516710281372
58,4833,right,3,THUMB_IP,0.55922425,0.34905565,-0.029714203,0.051744696,0.05034151,0.05587238,0.8940516710281372
58,4833,right,4,THUMB_TIP,0.5699178,0.34672427,-0.03977101,0.059188925,0.04531107,0.09118079,0.8940516710281372
58,4833,right,5,INDEX_FINGER_MCP,0.5101294,0.32289806,-0.012685465,-0.004073996,-0.0021873945,0.020858474,0.8940516710281372
58,4833,right,6,INDEX_FINGER_PIP,0.5372247,0.3137395,-0.02379493,0.023085684,-0.017186932,0.024951935,0.8940516710281372
58,4833,right,7,INDEX_FINGER_DIP,0.55679244,0.30959982,-0.033173095,0.0427909,-0.028188314,0.029566444,0.8940516710281372
58,4833,right,8,INDEX_FINGER_TIP,0.57220435,0.30771765,-0.039073106,0.066787235,-0.033055235,0.01964295,0.8940516710281372
58,4833,right,9,MIDDLE_FINGER_MCP,0.5069473,0.32321876,-0.014728537,-0.005946437,-0.004146436,0.0065619797,0.8940516710281372
58,4833,right,10,MIDDLE_FINGER_PIP,0.5381117,0.3123816,-0.023720939,0.022312194,-0.023792187,0.0058147833,0.8940516710281372
58,4833,right,11,MIDDLE_FINGER_DIP,0.5584831,0.30786616,-0.029942997,0.044740144,-0.032197583,0.008229792,0.8940516710281372
58,4833,right,12,MIDDLE_FINGER_TIP,0.57530963,0.3058936,-0.034327265,0.06496946,-0.038892016,0.009808898,0.8940516710281372
58,4833,right,13,RING_FINGER_MCP,0.50900257,0.32564712,-0.017586578,0.0007026263,-0.00012914126,-0.013200827,0.8940516710281372
58,4833,right,14,RING_FINGER_PIP,0.5413944,0.3149967,-0.024853382,0.02860164,-0.015555633,-0.013464674,0.8940516710281372
